QGC WPL 110
0	1	0	0	0	0	0	0	0	0	0	1
1	0	3	16	0.000000	0.000000	0.000000	0.000000	52.410672	12.538646	0.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	52.409359	12.538018	95.000000	1
3	0	3	206	22.799999	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	52.409374	12.538713	95.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	52.409631	12.539266	95.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	52.409592	12.537386	95.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	52.409833	12.537117	95.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	52.409889	12.539819	95.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	52.410146	12.540373	95.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	52.410073	12.536848	95.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	52.410313	12.536579	95.000000	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	52.410394	12.540456	95.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	52.410638	12.540337	95.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	52.410554	12.536303	95.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	52.410793	12.536003	95.000000	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	52.410882	12.540260	95.000000	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	52.411127	12.540219	95.000000	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	52.411033	12.535703	95.000000	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	52.411273	12.535404	95.000000	1
20	0	3	16	0.000000	0.000000	0.000000	0.000000	52.411373	12.540178	95.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	52.411612	12.539875	95.000000	1
22	0	3	16	0.000000	0.000000	0.000000	0.000000	52.411523	12.535597	95.000000	1
23	0	3	16	0.000000	0.000000	0.000000	0.000000	52.411771	12.535667	95.000000	1
24	0	3	16	0.000000	0.000000	0.000000	0.000000	52.411850	12.539482	95.000000	1
25	0	3	16	0.000000	0.000000	0.000000	0.000000	52.412087	12.539061	95.000000	1
26	0	3	16	0.000000	0.000000	0.000000	0.000000	52.412018	12.535737	95.000000	1
27	0	3	16	0.000000	0.000000	0.000000	0.000000	52.412266	12.535807	95.000000	1
28	0	3	16	0.000000	0.000000	0.000000	0.000000	52.412290	12.536957	95.000000	1
29	0	3	206	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
