QGC WPL 110
0	1	0	0	0	0	0	0	0	0	0	1
1	0	3	22	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.000000	1
2	0	3	178	0.000000	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
3	0	3	16	2.000000	0.000000	0.000000	0.000000	52.409184	12.538097	95.000000	1
4	0	3	206	22.799999	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
5	0	3	16	2.000000	0.000000	0.000000	0.000000	52.409212	12.537955	95.000000	1
6	0	3	16	2.000000	0.000000	0.000000	0.000000	52.409362	12.538501	95.000000	1
7	0	3	16	2.000000	0.000000	0.000000	0.000000	52.409559	12.537511	95.000000	1
8	0	3	16	2.000000	0.000000	0.000000	0.000000	52.409906	12.537068	95.000000	1
9	0	3	16	2.000000	0.000000	0.000000	0.000000	52.409540	12.538906	95.000000	1
10	0	3	16	2.000000	0.000000	0.000000	0.000000	52.409718	12.539310	95.000000	1
11	0	3	16	2.000000	0.000000	0.000000	0.000000	52.410253	12.536624	95.000000	1
12	0	3	16	2.000000	0.000000	0.000000	0.000000	52.410600	12.536181	95.000000	1
13	0	3	16	2.000000	0.000000	0.000000	0.000000	52.409896	12.539714	95.000000	1
14	0	3	16	2.000000	0.000000	0.000000	0.000000	52.410074	12.540119	95.000000	1
15	0	3	16	2.000000	0.000000	0.000000	0.000000	52.410947	12.535738	95.000000	1
16	0	3	16	2.000000	0.000000	0.000000	0.000000	52.411250	12.535514	95.000000	1
17	0	3	16	2.000000	0.000000	0.000000	0.000000	52.410252	12.540523	95.000000	1
18	0	3	16	2.000000	0.000000	0.000000	0.000000	52.410519	12.540480	95.000000	1
19	0	3	16	2.000000	0.000000	0.000000	0.000000	52.411496	12.535579	95.000000	1
20	0	3	16	2.000000	0.000000	0.000000	0.000000	52.411742	12.535643	95.000000	1
21	0	3	16	2.000000	0.000000	0.000000	0.000000	52.410799	12.540375	95.000000	1
22	0	3	16	2.000000	0.000000	0.000000	0.000000	52.411078	12.540271	95.000000	1
23	0	3	16	2.000000	0.000000	0.000000	0.000000	52.411987	12.535708	95.000000	1
24	0	3	16	2.000000	0.000000	0.000000	0.000000	52.412233	12.535772	95.000000	1
25	0	3	16	2.000000	0.000000	0.000000	0.000000	52.411358	12.540166	95.000000	1
26	0	3	16	2.000000	0.000000	0.000000	0.000000	52.411664	12.539924	95.000000	1
27	0	3	16	2.000000	0.000000	0.000000	0.000000	52.412276	12.536854	95.000000	1
28	0	3	16	2.000000	0.000000	0.000000	0.000000	52.412191	12.538578	95.000000	1
29	0	3	16	2.000000	0.000000	0.000000	0.000000	52.411975	12.539663	95.000000	1
30	0	3	206	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
31	0	3	21	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
